tax_id	object_id	object_label	object_categories	object_aliases	subject_label	start	end
129961	GO:0015977	carbon fixation	[]	[]	autotrophy		
46234	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
508746	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
572262	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
251229	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
657323	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
657321	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
657321	GO:0006113	fermentation	[]	[]	fermentation		
657324	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
657309	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
102129	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
509192	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
509192	GO:0006113	fermentation	[]	[]	fermentation		
102897	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
869211	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
869211	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
28051	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
301302	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
40518	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
657314	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
213810	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
657313	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
245012	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
245014	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
649756	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
509191	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
591167	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
656024	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
915438	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
717961	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
298654	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
573061	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
637911	GO:0006113	fermentation	[]	[]	fermentation		
862751	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
402777	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
643473	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1609288	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
717605	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
979226	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
484021	GO:0006113	fermentation	[]	[]	fermentation		
523844	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1185652	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
755178	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1423799	GO:0006113	fermentation	[]	[]	fermentation		
1170562	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
709032	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
118161	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
317936	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
301375	GO:0015948	methanogenesis	[]	[]	methanogenesis		
682633	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
29448	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
686332	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
395962	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
763057	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
28072	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1173025	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
56107	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1132509	GO:0015977	carbon fixation	[]	[]	autotrophy		
717773	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
392423	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
392423	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
236097	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
391602	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
886377	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
648999	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
290513	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
593907	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
697329	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
915437	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
762903	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1173027	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
714943	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
137722	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
102125	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
432331	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1041930	GO:0015948	methanogenesis	[]	[]	methanogenesis		
743525	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
675511	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
294671	GO:0015948	methanogenesis	[]	[]	methanogenesis		
754762	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
420324	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754518	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754522	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
755176	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754520	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1682	GO:0006113	fermentation	[]	[]	fermentation		
1679	GO:0006113	fermentation	[]	[]	fermentation		
754764	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754521	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754500	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
319017	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
319003	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1033991	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754523	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
757424	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
796385	GO:0015948	methanogenesis	[]	[]	methanogenesis		
230361	GO:0015948	methanogenesis	[]	[]	methanogenesis		
79929	GO:0015948	methanogenesis	[]	[]	methanogenesis		
298655	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
928722	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
933262	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
491071	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
710111	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
859314	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
859313	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
423471	GO:0015977	carbon fixation	[]	[]	autotrophy		
423471	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
423474	GO:0015977	carbon fixation	[]	[]	autotrophy		
423474	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
423472	GO:0015977	carbon fixation	[]	[]	autotrophy		
423472	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1284629	GO:0015977	carbon fixation	[]	[]	autotrophy		
1284629	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
928723	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
859321	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
865865	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
864073	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
882101	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
868131	GO:0015948	methanogenesis	[]	[]	methanogenesis		
872330	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
121290	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
911116	GO:0015948	methanogenesis	[]	[]	methanogenesis		
905052	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
701347	GO:0046274	lignin catabolic process	[]	[]	lignin degradation		
768492	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
491072	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
686330	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
930169	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1364	GO:0006113	fermentation	[]	[]	fermentation		
911117	GO:0015948	methanogenesis	[]	[]	methanogenesis		
715451	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
911118	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911119	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911120	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911121	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911122	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911123	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911124	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911125	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911126	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911127	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911128	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911129	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911130	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911131	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911132	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911133	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911134	GO:0015948	methanogenesis	[]	[]	methanogenesis		
911135	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1040981	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040983	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040980	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040984	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040985	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040986	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040987	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040988	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
398261	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
944435	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
944436	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038858	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
398525	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038860	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079454	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1090946	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079455	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935554	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041145	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935553	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041141	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041142	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041140	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935557	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038869	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
348824	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1080187	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
947301	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
743299	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
760136	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1708715	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041144	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041143	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
796891	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038870	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040978	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040979	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935550	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935549	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041152	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
388051	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
113395	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
189753	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
398524	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079479	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079466	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038859	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
936135	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038862	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038863	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079467	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1037409	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
683315	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
318996	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038866	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
376	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
196490	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040989	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
443598	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935547	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935546	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935548	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1040982	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1080179	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038867	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
667585	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
948106	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
668820	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
996285	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
935563	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041159	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041148	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041154	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041155	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041156	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041157	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
936350	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
936136	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041139	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041138	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041146	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1079460	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041147	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
983920	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1042209	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
935558	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041149	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041150	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
936134	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1057002	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041151	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1041153	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
936455	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
125602	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
452981	GO:0015977	carbon fixation	[]	[]	autotrophy		
1286635	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
990284	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
993047	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
990285	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1132836	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
720554	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
990287	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
990288	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
702113	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
157910	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1003237	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1010818	GO:0006113	fermentation	[]	[]	fermentation		
1017022	GO:0006113	fermentation	[]	[]	fermentation		
1010815	GO:0006113	fermentation	[]	[]	fermentation		
1004153	GO:0006113	fermentation	[]	[]	fermentation		
1017021	GO:0006113	fermentation	[]	[]	fermentation		
1010817	GO:0006113	fermentation	[]	[]	fermentation		
1037911	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038922	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038923	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1038924	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
886291	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1010819	GO:0006113	fermentation	[]	[]	fermentation		
1010808	GO:0006113	fermentation	[]	[]	fermentation		
1010809	GO:0006113	fermentation	[]	[]	fermentation		
1010810	GO:0006113	fermentation	[]	[]	fermentation		
1010811	GO:0006113	fermentation	[]	[]	fermentation		
1010812	GO:0006113	fermentation	[]	[]	fermentation		
1010813	GO:0006113	fermentation	[]	[]	fermentation		
1010804	GO:0006113	fermentation	[]	[]	fermentation		
1010805	GO:0006113	fermentation	[]	[]	fermentation		
1010806	GO:0006113	fermentation	[]	[]	fermentation		
1010807	GO:0006113	fermentation	[]	[]	fermentation		
1036672	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1005048	GO:0006032	chitin catabolic process	[]	[]	chitin degradation		
1010820	GO:0006113	fermentation	[]	[]	fermentation		
1027364	GO:0006113	fermentation	[]	[]	fermentation		
1027372	GO:0006113	fermentation	[]	[]	fermentation		
1010816	GO:0006113	fermentation	[]	[]	fermentation		
1010821	GO:0006113	fermentation	[]	[]	fermentation		
1010825	GO:0006113	fermentation	[]	[]	fermentation		
981220	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
981215	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981217	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981213	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981212	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981214	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981219	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981216	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981218	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
981221	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
102617	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
1031535	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
1010822	GO:0006113	fermentation	[]	[]	fermentation		
1010824	GO:0006113	fermentation	[]	[]	fermentation		
1010823	GO:0006113	fermentation	[]	[]	fermentation		
1037908	GO:0006113	fermentation	[]	[]	fermentation		
1037890	GO:0006113	fermentation	[]	[]	fermentation		
1423815	GO:0006113	fermentation	[]	[]	fermentation		
1074493	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1344584	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
406819	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1073571	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1051632	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1069533	GO:0006113	fermentation	[]	[]	fermentation		
1129896	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1056818	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1056818	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1033992	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1033993	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1033994	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1056820	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1056820	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1056817	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1056817	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1110509	GO:0015948	methanogenesis	[]	[]	methanogenesis		
523845	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1122233	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1122962	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1123029	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
713585	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1121890	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1121127	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1121388	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1121390	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121391	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121392	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121393	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121394	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121396	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121398	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121399	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121402	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121403	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121404	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121409	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121410	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121411	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121412	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121413	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121415	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121416	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121419	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121420	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121422	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121423	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121425	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121429	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121430	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121432	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121435	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121436	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121438	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121441	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121443	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121445	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121448	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121449	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121451	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121453	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121456	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121457	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121458	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121459	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121461	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121462	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121463	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121466	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121467	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121468	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121472	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1088721	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
172088	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1045012	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
267377	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
267377	GO:0015948	methanogenesis	[]	[]	methanogenesis		
267377	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
903524	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
903524	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1138384	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1136177	GO:0006113	fermentation	[]	[]	fermentation		
1050222	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1127120	GO:0006113	fermentation	[]	[]	fermentation		
1134455	GO:0006113	fermentation	[]	[]	fermentation		
1108963	GO:0006113	fermentation	[]	[]	fermentation		
1123519	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1132497	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132498	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132499	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132500	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132501	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132502	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132503	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132504	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132505	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1132506	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1064515	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1071390	GO:0006113	fermentation	[]	[]	fermentation		
566679	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1094508	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1114921	GO:0006113	fermentation	[]	[]	fermentation		
