subject	edge_label	object	relation	provided_by
DSMZ:215	biolink:supportsGrowth	NCBITaxon:932217		BACDIVE:159581
NCBITaxon:51671	biolink:growsIn	DSMZ:92		BACDIVE:157951
DSMZ:92	biolink:supportsGrowth	NCBITaxon:51671		BACDIVE:157951
NCBITaxon:1962973	biolink:growsIn	DSMZ:830		BACDIVE:140449
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1962973		BACDIVE:140449
NCBITaxon:1550736	biolink:growsIn	DSMZ:535		BACDIVE:132954
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1550736		BACDIVE:132954
NCBITaxon:1813013	biolink:growsIn	DSMZ:987		BACDIVE:132672
DSMZ:987	biolink:supportsGrowth	NCBITaxon:1813013		BACDIVE:132672
NCBITaxon:650104	biolink:growsIn	DSMZ:514		BACDIVE:131393
DSMZ:514	biolink:supportsGrowth	NCBITaxon:650104		BACDIVE:131393
NCBITaxon:382	biolink:growsIn	DSMZ:98		BACDIVE:24467
DSMZ:98	biolink:supportsGrowth	NCBITaxon:382		BACDIVE:24467
NCBITaxon:53249	biolink:growsIn	DSMZ:514		BACDIVE:24349
DSMZ:514	biolink:supportsGrowth	NCBITaxon:53249		BACDIVE:24349
NCBITaxon:309801	biolink:growsIn	DSMZ:592		BACDIVE:16905
DSMZ:592	biolink:supportsGrowth	NCBITaxon:309801		BACDIVE:16905
NCBITaxon:478744	biolink:growsIn	DSMZ:514c		BACDIVE:14049
DSMZ:514c	biolink:supportsGrowth	NCBITaxon:478744		BACDIVE:14049
NCBITaxon:1443112	biolink:growsIn	DSMZ:514		BACDIVE:13793
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1443112		BACDIVE:13793
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9896
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9896
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9857
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9857
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9047
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9047
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8934
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8934
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8739
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8739
NCBITaxon:645887	biolink:growsIn	DSMZ:545		BACDIVE:5453
DSMZ:545	biolink:supportsGrowth	NCBITaxon:645887		BACDIVE:5453
NCBITaxon:47917	biolink:growsIn	DSMZ:220		BACDIVE:5134
DSMZ:220	biolink:supportsGrowth	NCBITaxon:47917		BACDIVE:5134
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:4878
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4878
NCBITaxon:2291	biolink:growsIn	DSMZ:195		BACDIVE:3955
DSMZ:195	biolink:supportsGrowth	NCBITaxon:2291		BACDIVE:3955
NCBITaxon:153151	biolink:growsIn	DSMZ:1117		BACDIVE:1455
DSMZ:1117	biolink:supportsGrowth	NCBITaxon:153151		BACDIVE:1455
NCBITaxon:1428	biolink:growsIn	DSMZ:1		BACDIVE:1041
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1428		BACDIVE:1041
NCBITaxon:2754899	biolink:growsIn	DSMZ:65		BACDIVE:160753
DSMZ:65	biolink:supportsGrowth	NCBITaxon:2754899		BACDIVE:160753
NCBITaxon:121616	biolink:growsIn	DSMZ:554		BACDIVE:160417
DSMZ:554	biolink:supportsGrowth	NCBITaxon:121616		BACDIVE:160417
NCBITaxon:2527964	biolink:growsIn	DSMZ:1560		BACDIVE:160299
DSMZ:1560	biolink:supportsGrowth	NCBITaxon:2527964		BACDIVE:160299
NCBITaxon:28035	biolink:growsIn	DSMZ:220		BACDIVE:157879
DSMZ:220	biolink:supportsGrowth	NCBITaxon:28035		BACDIVE:157879
NCBITaxon:1486034	biolink:growsIn	DSMZ:514		BACDIVE:131559
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1486034		BACDIVE:131559
NCBITaxon:338645	biolink:growsIn	DSMZ:1599		BACDIVE:131123
DSMZ:1599	biolink:supportsGrowth	NCBITaxon:338645		BACDIVE:131123
NCBITaxon:1871086	biolink:growsIn	DSMZ:381		BACDIVE:131119
DSMZ:381	biolink:supportsGrowth	NCBITaxon:1871086		BACDIVE:131119
NCBITaxon:33069	biolink:growsIn	DSMZ:1		BACDIVE:24401
DSMZ:1	biolink:supportsGrowth	NCBITaxon:33069		BACDIVE:24401
NCBITaxon:1280	biolink:growsIn	DSMZ:92		BACDIVE:23294
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1280		BACDIVE:23294
NCBITaxon:58118	biolink:growsIn	DSMZ:425		BACDIVE:16523
DSMZ:425	biolink:supportsGrowth	NCBITaxon:58118		BACDIVE:16523
NCBITaxon:1907	biolink:growsIn	DSMZ:65		BACDIVE:15223
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1907		BACDIVE:15223
NCBITaxon:1892	biolink:growsIn	DSMZ:425		BACDIVE:15000
DSMZ:425	biolink:supportsGrowth	NCBITaxon:1892		BACDIVE:15000
NCBITaxon:35804	biolink:growsIn	DSMZ:351		BACDIVE:13739
DSMZ:351	biolink:supportsGrowth	NCBITaxon:35804		BACDIVE:13739
NCBITaxon:1081097	biolink:growsIn	DSMZ:535		BACDIVE:11051
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1081097		BACDIVE:11051
NCBITaxon:37919	biolink:growsIn	DSMZ:535		BACDIVE:11015
DSMZ:535	biolink:supportsGrowth	NCBITaxon:37919		BACDIVE:11015
NCBITaxon:1833	biolink:growsIn	DSMZ:65		BACDIVE:10865
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1833		BACDIVE:10865
NCBITaxon:28090	biolink:growsIn	DSMZ:220		BACDIVE:8064
DSMZ:220	biolink:supportsGrowth	NCBITaxon:28090		BACDIVE:8064
NCBITaxon:2200	biolink:growsIn	DSMZ:1523		BACDIVE:7024
DSMZ:1523	biolink:supportsGrowth	NCBITaxon:2200		BACDIVE:7024
NCBITaxon:595502	biolink:growsIn	DSMZ:514b		BACDIVE:6085
DSMZ:514b	biolink:supportsGrowth	NCBITaxon:595502		BACDIVE:6085
NCBITaxon:327575	biolink:growsIn	DSMZ:693		BACDIVE:5495
DSMZ:693	biolink:supportsGrowth	NCBITaxon:327575		BACDIVE:5495
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:4817
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4817
NCBITaxon:859321	biolink:growsIn	DSMZ:198		BACDIVE:3993
DSMZ:198	biolink:supportsGrowth	NCBITaxon:859321		BACDIVE:3993
NCBITaxon:83449	biolink:growsIn	DSMZ:9		BACDIVE:3353
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83449		BACDIVE:3353
NCBITaxon:78258	biolink:growsIn	DSMZ:58		BACDIVE:1762
DSMZ:58	biolink:supportsGrowth	NCBITaxon:78258		BACDIVE:1762
NCBITaxon:995062	biolink:growsIn	DSMZ:1504		BACDIVE:160699
DSMZ:1504	biolink:supportsGrowth	NCBITaxon:995062		BACDIVE:160699
NCBITaxon:1352	biolink:growsIn	DSMZ:92		BACDIVE:160033
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1352		BACDIVE:160033
NCBITaxon:2100528	biolink:growsIn	DSMZ:65		BACDIVE:159508
DSMZ:65	biolink:supportsGrowth	NCBITaxon:2100528		BACDIVE:159508
NCBITaxon:1918614	biolink:growsIn	DSMZ:339		BACDIVE:158461
DSMZ:339	biolink:supportsGrowth	NCBITaxon:1918614		BACDIVE:158461
NCBITaxon:1062	biolink:growsIn	DSMZ:830		BACDIVE:132818
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1062		BACDIVE:132818
NCBITaxon:376	biolink:growsIn	DSMZ:1070		BACDIVE:130220
DSMZ:1070	biolink:supportsGrowth	NCBITaxon:376		BACDIVE:130220
NCBITaxon:864828	biolink:growsIn	DSMZ:830		BACDIVE:24262
DSMZ:830	biolink:supportsGrowth	NCBITaxon:864828		BACDIVE:24262
NCBITaxon:450365	biolink:growsIn	DSMZ:830a		BACDIVE:17927
DSMZ:830a	biolink:supportsGrowth	NCBITaxon:450365		BACDIVE:17927
NCBITaxon:281091	biolink:growsIn	DSMZ:1143		BACDIVE:17441
DSMZ:1143	biolink:supportsGrowth	NCBITaxon:281091		BACDIVE:17441
NCBITaxon:67372	biolink:growsIn	DSMZ:65		BACDIVE:16064
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67372		BACDIVE:16064
NCBITaxon:38314	biolink:growsIn	DSMZ:65		BACDIVE:15429
DSMZ:65	biolink:supportsGrowth	NCBITaxon:38314		BACDIVE:15429
NCBITaxon:35619	biolink:growsIn	DSMZ:65		BACDIVE:15263
DSMZ:65	biolink:supportsGrowth	NCBITaxon:35619		BACDIVE:15263
NCBITaxon:394732	biolink:growsIn	DSMZ:514		BACDIVE:14283
DSMZ:514	biolink:supportsGrowth	NCBITaxon:394732		BACDIVE:14283
NCBITaxon:252302	biolink:growsIn	DSMZ:514		BACDIVE:13685
DSMZ:514	biolink:supportsGrowth	NCBITaxon:252302		BACDIVE:13685
NCBITaxon:1912891	biolink:growsIn	DSMZ:1		BACDIVE:12934
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1912891		BACDIVE:12934
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12086
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12086
NCBITaxon:143495	biolink:growsIn	DSMZ:453		BACDIVE:11394
DSMZ:453	biolink:supportsGrowth	NCBITaxon:143495		BACDIVE:11394
NCBITaxon:1831	biolink:growsIn	DSMZ:535		BACDIVE:10982
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1831		BACDIVE:10982
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9905
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9905
NCBITaxon:83451	biolink:growsIn	DSMZ:9		BACDIVE:3395
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83451		BACDIVE:3395
NCBITaxon:218139	biolink:growsIn	DSMZ:58		BACDIVE:1766
DSMZ:58	biolink:supportsGrowth	NCBITaxon:218139		BACDIVE:1766
NCBITaxon:59823	biolink:growsIn	DSMZ:1203a		BACDIVE:160558
DSMZ:1203a	biolink:supportsGrowth	NCBITaxon:59823		BACDIVE:160558
NCBITaxon:1883105	biolink:growsIn	DSMZ:65		BACDIVE:159414
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1883105		BACDIVE:159414
NCBITaxon:2010198	biolink:growsIn	DSMZ:830		BACDIVE:158310
DSMZ:830	biolink:supportsGrowth	NCBITaxon:2010198		BACDIVE:158310
NCBITaxon:51671	biolink:growsIn	DSMZ:92		BACDIVE:131800
DSMZ:92	biolink:supportsGrowth	NCBITaxon:51671		BACDIVE:131800
NCBITaxon:1227492	biolink:growsIn	DSMZ:371		BACDIVE:130845
DSMZ:371	biolink:supportsGrowth	NCBITaxon:1227492		BACDIVE:130845
NCBITaxon:1486281	biolink:growsIn	DSMZ:514		BACDIVE:130620
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1486281		BACDIVE:130620
NCBITaxon:1347788	biolink:growsIn	DSMZ:514		BACDIVE:24784
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1347788		BACDIVE:24784
NCBITaxon:472	biolink:growsIn	DSMZ:1		BACDIVE:24222
DSMZ:1	biolink:supportsGrowth	NCBITaxon:472		BACDIVE:24222
NCBITaxon:1409	biolink:growsIn	DSMZ:514		BACDIVE:23648
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:23648
NCBITaxon:439481	biolink:growsIn	DSMZ:1083		BACDIVE:23434
DSMZ:1083	biolink:supportsGrowth	NCBITaxon:439481		BACDIVE:23434
NCBITaxon:1123246	biolink:growsIn	DSMZ:943		BACDIVE:18008
DSMZ:943	biolink:supportsGrowth	NCBITaxon:1123246		BACDIVE:18008
NCBITaxon:398773	biolink:growsIn	DSMZ:1171		BACDIVE:17901
DSMZ:1171	biolink:supportsGrowth	NCBITaxon:398773		BACDIVE:17901
NCBITaxon:588672	biolink:growsIn	DSMZ:830		BACDIVE:17630
DSMZ:830	biolink:supportsGrowth	NCBITaxon:588672		BACDIVE:17630
NCBITaxon:58340	biolink:growsIn	DSMZ:65		BACDIVE:15347
DSMZ:65	biolink:supportsGrowth	NCBITaxon:58340		BACDIVE:15347
NCBITaxon:390242	biolink:growsIn	DSMZ:545		BACDIVE:14102
DSMZ:545	biolink:supportsGrowth	NCBITaxon:390242		BACDIVE:14102
NCBITaxon:765201	biolink:growsIn	DSMZ:65		BACDIVE:12608
DSMZ:65	biolink:supportsGrowth	NCBITaxon:765201		BACDIVE:12608
NCBITaxon:889282	biolink:growsIn	DSMZ:9		BACDIVE:12053
DSMZ:9	biolink:supportsGrowth	NCBITaxon:889282		BACDIVE:12053
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10149
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10149
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9303
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9303
NCBITaxon:79270	biolink:growsIn	DSMZ:480c		BACDIVE:4183
DSMZ:480c	biolink:supportsGrowth	NCBITaxon:79270		BACDIVE:4183
NCBITaxon:1409	biolink:growsIn	DSMZ:1		BACDIVE:927
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:927
NCBITaxon:58172	biolink:growsIn	DSMZ:514		BACDIVE:160464
DSMZ:514	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:160464
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:159136
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:159136
NCBITaxon:147645	biolink:growsIn	DSMZ:1		BACDIVE:158098
DSMZ:1	biolink:supportsGrowth	NCBITaxon:147645		BACDIVE:158098
NCBITaxon:50741	biolink:growsIn	DSMZ:514		BACDIVE:139846
DSMZ:514	biolink:supportsGrowth	NCBITaxon:50741		BACDIVE:139846
NCBITaxon:1831	biolink:growsIn	DSMZ:535		BACDIVE:131920
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1831		BACDIVE:131920
NCBITaxon:1871048	biolink:growsIn	DSMZ:830		BACDIVE:131698
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1871048		BACDIVE:131698
NCBITaxon:390241	biolink:growsIn	DSMZ:830		BACDIVE:131130
DSMZ:830	biolink:supportsGrowth	NCBITaxon:390241		BACDIVE:131130
NCBITaxon:67304	biolink:growsIn	DSMZ:65		BACDIVE:15469
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67304		BACDIVE:15469
NCBITaxon:51203	biolink:growsIn	DSMZ:713		BACDIVE:7075
DSMZ:713	biolink:supportsGrowth	NCBITaxon:51203		BACDIVE:7075
NCBITaxon:82996	biolink:growsIn	DSMZ:1		BACDIVE:5155
DSMZ:1	biolink:supportsGrowth	NCBITaxon:82996		BACDIVE:5155
NCBITaxon:83460	biolink:growsIn	DSMZ:9		BACDIVE:3739
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83460		BACDIVE:3739
NCBITaxon:1048	biolink:growsIn	DSMZ:28		BACDIVE:2448
DSMZ:28	biolink:supportsGrowth	NCBITaxon:1048		BACDIVE:2448
NCBITaxon:33941	biolink:growsIn	DSMZ:1		BACDIVE:1434
DSMZ:1	biolink:supportsGrowth	NCBITaxon:33941		BACDIVE:1434
NCBITaxon:1409	biolink:growsIn	DSMZ:830		BACDIVE:159926
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:159926
NCBITaxon:2315729	biolink:growsIn	DSMZ:1		BACDIVE:159376
DSMZ:1	biolink:supportsGrowth	NCBITaxon:2315729		BACDIVE:159376
NCBITaxon:993690	biolink:growsIn	DSMZ:514		BACDIVE:131370
DSMZ:514	biolink:supportsGrowth	NCBITaxon:993690		BACDIVE:131370
NCBITaxon:287	biolink:growsIn	DSMZ:1		BACDIVE:130998
DSMZ:1	biolink:supportsGrowth	NCBITaxon:287		BACDIVE:130998
NCBITaxon:43767	biolink:growsIn	DSMZ:92		BACDIVE:130477
DSMZ:92	biolink:supportsGrowth	NCBITaxon:43767		BACDIVE:130477
NCBITaxon:303541	biolink:growsIn	DSMZ:11		BACDIVE:130366
DSMZ:11	biolink:supportsGrowth	NCBITaxon:303541		BACDIVE:130366
NCBITaxon:46610	biolink:growsIn	DSMZ:298		BACDIVE:130338
DSMZ:298	biolink:supportsGrowth	NCBITaxon:46610		BACDIVE:130338
NCBITaxon:1123282	biolink:growsIn	DSMZ:711		BACDIVE:17687
DSMZ:711	biolink:supportsGrowth	NCBITaxon:1123282		BACDIVE:17687
NCBITaxon:28214	biolink:growsIn	DSMZ:605		BACDIVE:14210
DSMZ:605	biolink:supportsGrowth	NCBITaxon:28214		BACDIVE:14210
NCBITaxon:1067	biolink:growsIn	DSMZ:27		BACDIVE:13925
DSMZ:27	biolink:supportsGrowth	NCBITaxon:1067		BACDIVE:13925
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12179
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12179
NCBITaxon:59843	biolink:growsIn	DSMZ:1		BACDIVE:11496
DSMZ:1	biolink:supportsGrowth	NCBITaxon:59843		BACDIVE:11496
NCBITaxon:1122962	biolink:growsIn	DSMZ:830		BACDIVE:7227
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1122962		BACDIVE:7227
NCBITaxon:1270	biolink:growsIn	DSMZ:830		BACDIVE:158999
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:158999
NCBITaxon:1465486	biolink:growsIn	DSMZ:830		BACDIVE:158179
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1465486		BACDIVE:158179
NCBITaxon:369942	biolink:growsIn	DSMZ:92		BACDIVE:158144
DSMZ:92	biolink:supportsGrowth	NCBITaxon:369942		BACDIVE:158144
NCBITaxon:1978372	biolink:growsIn	DSMZ:514		BACDIVE:139992
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1978372		BACDIVE:139992
NCBITaxon:1591	biolink:growsIn	DSMZ:231		BACDIVE:139743
DSMZ:231	biolink:supportsGrowth	NCBITaxon:1591		BACDIVE:139743
NCBITaxon:1335627	biolink:growsIn	DSMZ:1285		BACDIVE:133054
DSMZ:1285	biolink:supportsGrowth	NCBITaxon:1335627		BACDIVE:133054
NCBITaxon:1031541	biolink:growsIn	DSMZ:514		BACDIVE:130633
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1031541		BACDIVE:130633
NCBITaxon:1408819	biolink:growsIn	DSMZ:104b		BACDIVE:23863
DSMZ:104b	biolink:supportsGrowth	NCBITaxon:1408819		BACDIVE:23863
NCBITaxon:1265507	biolink:growsIn	DSMZ:330		BACDIVE:16636
DSMZ:330	biolink:supportsGrowth	NCBITaxon:1265507		BACDIVE:16636
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15894
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15894
NCBITaxon:1123365	biolink:growsIn	DSMZ:514		BACDIVE:13965
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1123365		BACDIVE:13965
NCBITaxon:75796	biolink:growsIn	DSMZ:830		BACDIVE:13882
DSMZ:830	biolink:supportsGrowth	NCBITaxon:75796		BACDIVE:13882
NCBITaxon:358	biolink:growsIn	DSMZ:1		BACDIVE:13575
DSMZ:1	biolink:supportsGrowth	NCBITaxon:358		BACDIVE:13575
NCBITaxon:663602	biolink:growsIn	DSMZ:65		BACDIVE:13503
DSMZ:65	biolink:supportsGrowth	NCBITaxon:663602		BACDIVE:13503
NCBITaxon:60912	biolink:growsIn	DSMZ:83		BACDIVE:13372
DSMZ:83	biolink:supportsGrowth	NCBITaxon:60912		BACDIVE:13372
NCBITaxon:203192	biolink:growsIn	DSMZ:220		BACDIVE:13004
DSMZ:220	biolink:supportsGrowth	NCBITaxon:203192		BACDIVE:13004
NCBITaxon:37329	biolink:growsIn	DSMZ:65		BACDIVE:10662
DSMZ:65	biolink:supportsGrowth	NCBITaxon:37329		BACDIVE:10662
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9821
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9821
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9244
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9244
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8807
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8807
NCBITaxon:1876	biolink:growsIn	DSMZ:65		BACDIVE:7914
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1876		BACDIVE:7914
NCBITaxon:493461	biolink:growsIn	DSMZ:119		BACDIVE:6955
DSMZ:119	biolink:supportsGrowth	NCBITaxon:493461		BACDIVE:6955
NCBITaxon:1190417	biolink:growsIn	DSMZ:65		BACDIVE:5822
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1190417		BACDIVE:5822
NCBITaxon:572545	biolink:growsIn	DSMZ:255		BACDIVE:2730
DSMZ:255	biolink:supportsGrowth	NCBITaxon:572545		BACDIVE:2730
NCBITaxon:2049024	biolink:growsIn	DSMZ:104c		BACDIVE:140316
DSMZ:104c	biolink:supportsGrowth	NCBITaxon:2049024		BACDIVE:140316
NCBITaxon:47254	biolink:growsIn	DSMZ:1677		BACDIVE:140205
DSMZ:1677	biolink:supportsGrowth	NCBITaxon:47254		BACDIVE:140205
NCBITaxon:54015	biolink:growsIn	DSMZ:513		BACDIVE:132003
DSMZ:513	biolink:supportsGrowth	NCBITaxon:54015		BACDIVE:132003
NCBITaxon:1904440	biolink:growsIn	DSMZ:830		BACDIVE:131704
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1904440		BACDIVE:131704
NCBITaxon:1350067	biolink:growsIn	DSMZ:1571		BACDIVE:130542
DSMZ:1571	biolink:supportsGrowth	NCBITaxon:1350067		BACDIVE:130542
NCBITaxon:2053622	biolink:growsIn	DSMZ:1062		BACDIVE:23823
DSMZ:1062	biolink:supportsGrowth	NCBITaxon:2053622		BACDIVE:23823
NCBITaxon:1570	biolink:growsIn	DSMZ:123		BACDIVE:23720
DSMZ:123	biolink:supportsGrowth	NCBITaxon:1570		BACDIVE:23720
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15660
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15660
NCBITaxon:1928	biolink:growsIn	DSMZ:65		BACDIVE:15557
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1928		BACDIVE:15557
NCBITaxon:58172	biolink:growsIn	DSMZ:1		BACDIVE:11520
DSMZ:1	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:11520
NCBITaxon:756689	biolink:growsIn	DSMZ:65		BACDIVE:10714
DSMZ:65	biolink:supportsGrowth	NCBITaxon:756689		BACDIVE:10714
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9290
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9290
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8720
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8720
NCBITaxon:187452	biolink:growsIn	DSMZ:11		BACDIVE:6395
DSMZ:11	biolink:supportsGrowth	NCBITaxon:187452		BACDIVE:6395
NCBITaxon:28121	biolink:growsIn	DSMZ:1310		BACDIVE:6353
DSMZ:1310	biolink:supportsGrowth	NCBITaxon:28121		BACDIVE:6353
NCBITaxon:77917	biolink:growsIn	DSMZ:104		BACDIVE:5758
DSMZ:104	biolink:supportsGrowth	NCBITaxon:77917		BACDIVE:5758
NCBITaxon:946678	biolink:growsIn	DSMZ:830		BACDIVE:5584
DSMZ:830	biolink:supportsGrowth	NCBITaxon:946678		BACDIVE:5584
NCBITaxon:1561	biolink:growsIn	DSMZ:110		BACDIVE:2546
DSMZ:110	biolink:supportsGrowth	NCBITaxon:1561		BACDIVE:2546
NCBITaxon:1870987	biolink:growsIn	DSMZ:104		BACDIVE:158490
DSMZ:104	biolink:supportsGrowth	NCBITaxon:1870987		BACDIVE:158490
NCBITaxon:83656	biolink:growsIn	DSMZ:65		BACDIVE:23304
DSMZ:65	biolink:supportsGrowth	NCBITaxon:83656		BACDIVE:23304
NCBITaxon:435897	biolink:growsIn	DSMZ:1		BACDIVE:17493
DSMZ:1	biolink:supportsGrowth	NCBITaxon:435897		BACDIVE:17493
NCBITaxon:324833	biolink:growsIn	DSMZ:84		BACDIVE:15937
DSMZ:84	biolink:supportsGrowth	NCBITaxon:324833		BACDIVE:15937
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15620
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15620
NCBITaxon:51201	biolink:growsIn	DSMZ:65		BACDIVE:15258
DSMZ:65	biolink:supportsGrowth	NCBITaxon:51201		BACDIVE:15258
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12344
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12344
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10131
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10131
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9868
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9868
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9425
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9425
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9208
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9208
NCBITaxon:1270	biolink:growsIn	DSMZ:220		BACDIVE:7719
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:7719
NCBITaxon:1122191	biolink:growsIn	DSMZ:514		BACDIVE:5614
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1122191		BACDIVE:5614
NCBITaxon:82803	biolink:growsIn	DSMZ:183		BACDIVE:2281
DSMZ:183	biolink:supportsGrowth	NCBITaxon:82803		BACDIVE:2281
NCBITaxon:1687	biolink:growsIn	DSMZ:58		BACDIVE:1700
DSMZ:58	biolink:supportsGrowth	NCBITaxon:1687		BACDIVE:1700
NCBITaxon:1409	biolink:growsIn	DSMZ:1		BACDIVE:944
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:944
NCBITaxon:1409	biolink:growsIn	DSMZ:220		BACDIVE:159934
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:159934
NCBITaxon:573	biolink:growsIn	DSMZ:92		BACDIVE:159231
DSMZ:92	biolink:supportsGrowth	NCBITaxon:573		BACDIVE:159231
NCBITaxon:39485	biolink:growsIn	DSMZ:1611		BACDIVE:157740
DSMZ:1611	biolink:supportsGrowth	NCBITaxon:39485		BACDIVE:157740
NCBITaxon:28214	biolink:growsIn	DSMZ:830		BACDIVE:131955
DSMZ:830	biolink:supportsGrowth	NCBITaxon:28214		BACDIVE:131955
